,latitude,longitude,nama,kategori,telp,alamat,website,last_review,date_last_review,last_review_rating,link,intersect
241,-6.9129677,106.9362323,Kedai Teh Mila,Restoran Sunda,Telepon: 0812-8096-9312 ,"Alamat: 3WPP+RF9, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",,,11 bulan lalu,1 bintang,"https://www.google.com/maps/place/Kedai+Teh+Mila/@-6.9130379,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68484aa3fe6be1:0xc5a22e384a79e641!8m2!3d-6.9129677!4d106.9362323!16s%2Fg%2F11gbkxw8cx?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
242,-6.9130682,106.9363445,Kost H. M. Ridwan,Komplek perumahan,Telepon: 0858-7278-4173 ,"Alamat: Jl. Siliwangi Gg Al Mutholib No.49A, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,2 bulan lalu,5 bintang,"https://www.google.com/maps/place/Kost+H.+M.+Ridwan/@-6.9130379,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849838f2cb361:0x3bb20c5362b47001!8m2!3d-6.9130682!4d106.9363445!16s%2Fg%2F11m_zk7sqy?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
243,-6.913246,106.936332,aki na,Komplek perumahan,,"Alamat: Gg. Mutholib Jl. Siliwangi No.49 A, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/aki+na/@-6.9130379,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849007aeeb03f:0x72d02a608918b952!8m2!3d-6.913246!4d106.936332!16s%2Fg%2F11w46n22xm?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
244,-6.9133129,106.9363663,Rantima's Snack,Toko,,"Alamat: Gg. Mutholib Jl. Siliwangi No.49, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Rantima's+Snack/@-6.9130379,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684900787a96cf:0xdd39728ccbd1c4c1!8m2!3d-6.9133129!4d106.9363663!16s%2Fg%2F11w4bf1gjv?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
245,-6.9133274,106.9362567,DELLTA CLEAN Laundry,Binatu Cucian Kering,,"Alamat: Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,,,,"https://www.google.com/maps/place/DELLTA+CLEAN+Laundry/@-6.9130379,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68484a9f353deb:0xa60bcc89317e669e!8m2!3d-6.9133274!4d106.9362567!16s%2Fg%2F11k529g1yf?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
246,-6.9133884,106.9360152,Buspermana 59,Rumah Kaca,,"Alamat: 3WPP+J9W, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,"Rumah bapak cecep dan ibu ati, samping masjid baiturahmah",setahun lalu,5 bintang,"https://www.google.com/maps/place/Buspermana+59/@-6.9130379,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684989180c1839:0x5242bca106f4572e!8m2!3d-6.9133884!4d106.9360152!16s%2Fg%2F11kq7svjby?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
247,-6.9134264,106.9359113,Rumah Abah,Rumah wisata,,"Alamat: Gg. Mutholib No.68, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Rumah+Abah/@-6.9130379,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68490c3ca3c7ed:0x286852e02babaa54!8m2!3d-6.9134264!4d106.9359113!16s%2Fg%2F11l2k9sspf?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
248,-6.9113874,106.9368196,Prana blok B2 no.4,Rumah Kayu,Telepon: 0852-2099-1837 ,"Alamat: 3WQP+CPW, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,2 tahun lalu,4 bintang,"https://www.google.com/maps/place/Prana+blok+B2+no.4/@-6.9118463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849d8820f149d:0x6a6f014e0affd0eb!8m2!3d-6.9113874!4d106.9368196!16s%2Fg%2F11lqd4_n_p?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
249,-6.9113811,106.9368973,Ning House,Komplek perumahan,,"Alamat: Villa Prana estate, blok b2 no 3, Sukabumi Regency ",,,,,"https://www.google.com/maps/place/Ning+House/@-6.9118463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684918988c7a85:0x337b1f66a60d8b8c!8m2!3d-6.9113811!4d106.9368973!16s%2Fg%2F11trcwkqd8?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
250,-6.9114087,106.9351365,Bc Buek Baong SIM sukabumi,Layanan Transportasi,,"Alamat: 3WQP+C3J, Jl. Siliwangi, Selabatu, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Bc+Buek+Baong+SIM+sukabumi/@-6.9114087,106.9348146,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849815d0395cf:0xc57a7fbc23c5d1a1!8m2!3d-6.9114087!4d106.9351365!16s%2Fg%2F11sr_48h2r?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
251,-6.9114372,106.93648,Bakso malang umi,Pemasok Produk Makanan,Telepon: 0857-9882-6666 ,"Alamat: 3WQP+CHH, Jl. Siliwangi, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,6 tahun lalu,5 bintang,"https://www.google.com/maps/place/Bakso+malang+umi/@-6.9118463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b550444af9:0x67d6a8661e2166a!8m2!3d-6.9114372!4d106.93648!16s%2Fg%2F11gfgrkwq6?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
252,-6.9116074,106.9362218,Lesta food gang oyo,Produsen makanan,Telepon: 0838-1826-6222 ,"Alamat: Gg. Oyo, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,2 tahun lalu,5 bintang,"https://www.google.com/maps/place/Lesta+food+gang+oyo/@-6.9118463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68491931a074c9:0x7339f272ee796df!8m2!3d-6.9116074!4d106.9362218!16s%2Fg%2F11h9kvbh0m?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
253,-6.9116234,106.9353828,Siliwangi Food Market,Restoran Keluarga,,"Alamat: Jl. Siliwangi No.118, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: instagram.com ,,7 bulan lalu,5 bintang,"https://www.google.com/maps/place/Siliwangi+Food+Market/@-6.9118463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849522cc16fdd:0xc29290be8fa94a6c!8m2!3d-6.9116234!4d106.9353828!16s%2Fg%2F11swc8tdm3?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
254,-6.9116198,106.9348797,Taman Sari Hotel & Resort,,Telepon: (0266) 211457 ,"Alamat: Jl. Surya Kencana No.112, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: tamansarihotel.com ,,,,"https://www.google.com/maps/place/Taman+Sari+Hotel+%26+Resort/@-6.9116197,106.9345578,132m/data=!3m1!1e3!4m9!3m8!1s0x2e68363a35d42145:0x5a151d4081c2b7dd!5m2!4m1!1i2!8m2!3d-6.9116198!4d106.9348797!16s%2Fg%2F11f15m_3g2?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
255,-6.9116284,106.93684,Mas nani,Komplek perumahan,,"Alamat: 3WQP+8PW, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,8 bulan lalu,5 bintang,"https://www.google.com/maps/place/Mas+nani/@-6.9118463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849ffa1fe97fd:0x54166453198cdc4f!8m2!3d-6.9116284!4d106.93684!16s%2Fg%2F11s0zvj4y2?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
256,-6.9116856,106.9369902,Rumah Jahit Pak Alam,Kantor Perusahaan,,"Alamat: 3WQP+8QH, Gg. Oyo, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Rumah+Jahit+Pak+Alam/@-6.9118463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68492c7192981f:0xed0f95be85a6b2fe!8m2!3d-6.9116856!4d106.9369902!16s%2Fg%2F11n60rx__v?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
257,-6.9116727,106.9354074,Waroeng Semesta,Restoran,Telepon: 0852-8070-0540 ,"Alamat: Jl. Siliwangi No.118, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Mantap,2 minggu lalu,5 bintang,"https://www.google.com/maps/place/Waroeng+Semesta/@-6.9118463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684907ffb1ab89:0x5db1bbe18cc64490!8m2!3d-6.9116727!4d106.9354074!16s%2Fg%2F11l2xgrr49?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
258,-6.911806,106.935894,Gula SMUUT,Toko Makanan Sehat,Telepon: 0838-1898-1818 ,"Alamat: Gg. Oyo No.5 RT 01/03, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Gula+SMUUT/@-6.9118463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b5558e891f:0xaf46b64715ca46c8!8m2!3d-6.911806!4d106.935894!16s%2Fg%2F11clmyqwbf?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
259,-6.9118534,106.9352186,Pertamini Gang Oyo,Pom bensin/SPBU,Telepon: 0897-5949-739 ,"Alamat: Jl. Siliwangi, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,5 tahun lalu,3 bintang,"https://www.google.com/maps/place/Pertamini+Gang+Oyo/@-6.9118534,106.9348967,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849caad457385:0x19632a6ad9433aeb!8m2!3d-6.9118534!4d106.9352186!16s%2Fg%2F11hb2z_4wp?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
260,-6.9119492,106.9348357,Photo Coffee Eat & Drink Sukabumi,Kafe,,"Alamat: Jl. Siliwangi No.116, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Photo+Coffee+Eat+%26+Drink+Sukabumi/@-6.9119492,106.9345139,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849e56bd51a8b:0xcc6dfdac50734308!8m2!3d-6.9119492!4d106.9348357!16s%2Fg%2F11h07wk_s0?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
261,-6.9119623,106.9364244,"Praktek kebidanan Lina Suryana, S. ST",Bidan,Telepon: 0856-5958-2028 ,"Alamat: 3WQP+6H7, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Sangat baik,setahun lalu,5 bintang,"https://www.google.com/maps/place/Praktek+kebidanan+Lina+Suryana,+S.+ST/@-6.9118463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849a2a7c660ef:0x5c1e032b12afc055!8m2!3d-6.9119623!4d106.9364244!16s%2Fg%2F11h0yjq676?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
262,-6.9120828,106.9365049,Saung Kodok,Bar Tanpa Tempat Duduk,Telepon: 0858-7862-6353 ,"Alamat: 3WQP+5J6, Gg. Oyo, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: magnummild.com ,,2 tahun lalu,5 bintang,"https://www.google.com/maps/place/Saung+Kodok/@-6.9118463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68484aad645dad:0xa67790ab717067c1!8m2!3d-6.9120828!4d106.9365049!16s%2Fg%2F11hbgs36j8?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
263,-6.9122381,106.935877,Tempat Kost Putra & Putri Ibu Hj. Iyus Ruspandi,Pondok,Telepon: 0812-9413-534 ,"Alamat: Jalan Siliwangi & Gang Oyo No.4, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",,"Tempat kos campur dekat kota khusus karyawan dan karyawati
Ada beberapa kos yang berbeda harga, beda di fasilitas wc dalam (wc jongkok) dan wifi …",10 bulan lalu,5 bintang,"https://www.google.com/maps/place/Tempat+Kost+Putra+%26+Putri+Ibu+Hj.+Iyus+Ruspandi/@-6.9118463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68484aaa76e121:0x55424f14e10df50f!8m2!3d-6.9122381!4d106.935877!16s%2Fg%2F11gbtmhxt8?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
264,-6.9122668,106.9349334,Bubur Ayam Bunut Siliwangi,Restoran Bubur,Telepon: (0266) 221325 ,"Alamat: Jl. Siliwangi No.93, RT.01/RW.04, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,1 hari lalu,3 bintang,"https://www.google.com/maps/place/Bubur+Ayam+Bunut+Siliwangi/@-6.9122624,106.9346473,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684835f8512c1f:0x38455f5a21925c73!8m2!3d-6.9122668!4d106.9349334!16s%2Fg%2F11cfdqlfx?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
265,-6.9121946,106.9357263,Kosan Andi Putra,,Telepon: 0822-9822-6502 ,"Alamat: 3WQP+47H, Gg. Oyo, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Kosan+Andi+Putra/@-6.9118463,106.9358963,132m/data=!3m1!1e3!4m9!3m8!1s0x2e684835551a9fe7:0xd7a0b2b485cc288e!5m2!4m1!1i2!8m2!3d-6.9121946!4d106.9357263!16s%2Fg%2F11dzdh6mw7?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
266,-6.9122481,106.9362489,Garasi pakaian sukabumi,Toko Pakaian,Telepon: 0822-6240-0054 ,"Alamat: Gg. Oyo No.5, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,3 tahun lalu,5 bintang,"https://www.google.com/maps/place/Garasi+pakaian+sukabumi/@-6.9118463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849cf05ac1643:0x8321c6cf47f3db51!8m2!3d-6.9122481!4d106.9362489!16s%2Fg%2F11fwsl9z_w?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
267,-6.9123887,106.9369824,Bittersweet by najla sukabuni,Toko Makanan,Telepon: 0813-8759-8377 ,"Alamat: Perum prana estate blok A3 no 18, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111 ",,,sebulan lalu,5 bintang,"https://www.google.com/maps/place/Bittersweet+by+najla+sukabuni/@-6.9118463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849c188f72faf:0x7a18ff0ea55d1be5!8m2!3d-6.9123887!4d106.9369824!16s%2Fg%2F11q39hfzb3?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
268,-6.9102228,106.9356411,D TOP CHICKEN BURGER CIMANGGAH,Restoran Cepat Saji,,"Alamat: 3WQP+W76, Gg. Cimanggah, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,dine in disini homey dan bersih banget staff nya ramah ramah semua the best fast food restaurant yg pernah saya datengin,2 minggu lalu,5 bintang,"https://www.google.com/maps/place/D+TOP+CHICKEN+BURGER+CIMANGGAH/@-6.9106547,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849003a1d45fd:0x34ec55640889a73a!8m2!3d-6.9102228!4d106.9356411!16s%2Fg%2F11w7c79j0g?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
269,-6.9103619,106.9357207,KANAWA,Restoran,,"Alamat: Jl. Selabintana, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,seminggu lalu,5 bintang,"https://www.google.com/maps/place/KANAWA/@-6.9106547,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684957aa8ef445:0x7630eb24c889bce9!8m2!3d-6.9103619!4d106.9357207!16s%2Fg%2F11jg88hc2k?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
270,-6.9104484,106.9355294,Roti Bakar Kentjana,Toko Makanan,Telepon: 0821-7836-6211 ,"Alamat: Depan kantor BPS, Jl. Selabintana, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,seminggu lalu,5 bintang,"https://www.google.com/maps/place/Roti+Bakar+Kentjana/@-6.9106547,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849a2973a1ff1:0x3db1c5c36a5a20fa!8m2!3d-6.9104484!4d106.9355294!16s%2Fg%2F11j4lnyzg6?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
271,-6.9105629,106.9370896,FAJARCOM,Layanan dan Dukungan Komputer,Telepon: (0266) 210729 ,"Alamat: Prana Estate B6/7, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43100 ",,,,,"https://www.google.com/maps/place/FAJARCOM/@-6.9106547,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684996091573d7:0x78f83ff75f71a586!8m2!3d-6.9105629!4d106.9370896!16s%2Fg%2F11rsdmjc1d?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
272,-6.9106265,106.93635,Roti Kukus Dan Bakar Assyifa Siliwangi 131,Toko Roti,Telepon: 0812-8054-5965 ,"Alamat: Gg. Kopi No.12, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: instagram.com ,,9 bulan lalu,5 bintang,"https://www.google.com/maps/place/Roti+Kukus+Dan+Bakar+Assyifa+Siliwangi+131/@-6.9106547,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849546dff9c71:0xf957292ae0c68fe!8m2!3d-6.9106265!4d106.93635!16s%2Fg%2F11fs_8jt5d?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
273,-6.9107979,106.9359572,PAUD RA RAINDA,Taman Kanak-kanak,Telepon: 0896-9147-3200 ,"Alamat: 3WQP+M9P, Jl. Siliwangi, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: instagram.com ,,6 bulan lalu,5 bintang,"https://www.google.com/maps/place/PAUD+RA+RAINDA/@-6.9106547,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68490072970ef5:0xe74301a2bec3cafc!8m2!3d-6.9107979!4d106.9359572!16s%2Fg%2F11vz4bm7pc?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
274,-6.9107546,106.9370876,Mizutani,Rumah Pondokan,Telepon: 0813-2090-9199 ,"Alamat: Prana Estate Blok B5. No 9, Cisarua, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Mizutani/@-6.9106547,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68492827598287:0x2c8bd21b07aba8b9!8m2!3d-6.9107546!4d106.9370876!16s%2Fg%2F11hzyhh0l8?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
275,-6.9108714,106.9371322,perum prana,Komplek perumahan,,"Alamat: Perum prana estate blok b5 no 4, RT.005/RW.003, Cikole, Kec. Cikole, Kota Sukabumi ",,,,,"https://www.google.com/maps/place/perum+prana/@-6.9106547,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684900209be681:0x3fd3f878652f3106!8m2!3d-6.9108714!4d106.9371322!16s%2Fg%2F11y50vl_3_?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
276,-6.9109203,106.9371401,Jl. Perana No.4,,,,,,,,"https://www.google.com/maps/place/Jl.+Perana+No.4,+RT.05%2FRW.03,+Cikole,+Kec.+Cikole,+Kota+Sukabumi,+Jawa+Barat+43113/@-6.9106547,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b5411f7349:0x8adac392827af70e!8m2!3d-6.9109203!4d106.9371401!16s%2Fg%2F11q2j_rwx0?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
277,-6.9109793,106.9371186,TAHU GEJROT MAMIH AZRA,Restoran Asia,Telepon: 0878-2894-5389 ,"Alamat: Jl. Perana No.4, RT.05/RW.03, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: instagram.com ,Tahunya ini enak banget pokoknya tempatnya juga strategis jadi kalau mau ke sini tinggal masuk ke perum terus untuk parkir mobil bisa di depan parkir motor juga bisa di depan na untuk rasanya itu pilihan pedas nya bisa dari pedas biasa atau …,11 bulan lalu,5 bintang,"https://www.google.com/maps/place/TAHU+GEJROT+MAMIH+AZRA/@-6.9106547,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849c7626f0af5:0xc3134ee76b270829!8m2!3d-6.9109793!4d106.9371186!16s%2Fg%2F11vjdnr1rh?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
278,-6.9110469,106.9361745,Kost an bu atik,Otoritas Perumahan,,"Alamat: Gg. Kopi No.RT 05/02, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Kost+an+bu+atik/@-6.9106547,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68493c23c934ff:0xb7086e412e3ce2fb!8m2!3d-6.9110469!4d106.9361745!16s%2Fg%2F11h_6hq___?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
279,-6.9111324,106.9356823,TK Islam Attaqwa,Taman Kanak-kanak,Telepon: (0266) 233166 ,"Alamat: Jl. Selabintana No.37, Cikole, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43151 ",,,3 tahun lalu,5 bintang,"https://www.google.com/maps/place/TK+Islam+Attaqwa/@-6.9106547,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849caa720f28f:0xab4e6e9fa70c99ce!8m2!3d-6.9111324!4d106.9356823!16s%2Fg%2F1pzsfs775?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
280,-6.911224,106.9353691,BPJS Kesehatan Cabang Sukabumi,Kantor Jaminan Sosial,Telepon: 021165 ,"Alamat: Jl. Siliwangi No.120-122, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111 ",,"Pelayanan baik dan memuaskan, juga sangat cepat",21 jam lalu,5 bintang,"https://www.google.com/maps/place/BPJS+Kesehatan+Cabang+Sukabumi/@-6.9106547,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849caa69c1d3d:0xe792a0cd59513259!8m2!3d-6.911224!4d106.9353691!16s%2Fg%2F11g8_xknmj?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
281,-6.9112365,106.9360715,Bumi Kreatif Institute (Lembaga Kursus dan Pelatihan Vokasi Bisnis),Pusat pelatihan,Telepon: 0815-6339-9429 ,"Alamat: Gg. Kopi No.RT 05/02, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: bki.ac.id ,masya allah ilmunya sangat bermanfaat...,seminggu lalu,5 bintang,"https://www.google.com/maps/place/Bumi+Kreatif+Institute+(Lembaga+Kursus+dan+Pelatihan+Vokasi+Bisnis)/@-6.9106547,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684982c7caeddd:0x456ecdfe25d40231!8m2!3d-6.9112365!4d106.9360715!16s%2Fg%2F11jccjrp17?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
282,-6.9090845,106.9365138,Bakmie Hotplate Z'rojos,Restoran Mie,Telepon: 0857-1159-9234 ,"Alamat: Jl. Selabintana No.34, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,3 minggu lalu,5 bintang,"https://www.google.com/maps/place/Bakmie+Hotplate+Z'rojos/@-6.909463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684987ec06ff55:0xa2135f4441367a92!8m2!3d-6.9090845!4d106.9365138!16s%2Fg%2F11fqpkv73s?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
283,-6.9092822,106.93648,Bloom_ flowers,Desainer bunga,Telepon: 0821-1217-3112 ,"Alamat: Jl. Selabintana no. 16, Gg. Cimanggah No.02, RT.02, Kota Sukabumi, Jawa Barat 43113 ",,"Recommended sekali jika kalian ingin membeli bucket bunga atau bucket lainnya, penjual ramah, fast respon dijamin memuaskan deh",setahun lalu,5 bintang,"https://www.google.com/maps/place/Bloom_+flowers/@-6.909463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68493d185a0b73:0xc3ab60e97d90915f!8m2!3d-6.9092822!4d106.93648!16s%2Fg%2F11kgp9chh2?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
284,-6.9094461,106.9362634,Rumah Andita,Rumah wisata,,"Alamat: Gg. Cimanggah No.32, RW.2, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,2 tahun lalu,5 bintang,"https://www.google.com/maps/place/Rumah+Andita/@-6.909463,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849495e109c95:0x2b7c63b0a4d54dc!8m2!3d-6.9094461!4d106.9362634!16s%2Fg%2F11rk4r2m48?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
