,text,scores,boxes,centroid,source,latitude,longitude,nama,kategori,telp,alamat,website,last_review,date_last_review,last_review_rating,link
428,salma elektronik,0.9900532960891724,"[[1450.0, 149.0], [1564.0, 149.0], [1564.0, 169.0], [1450.0, 169.0]]",POINT (1507 159),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",-6.9174417,106.9365392,Salma Elektronik,Toko Reparasi Elektronik,Telepon: 0815-6339-7395 ,"Alamat: Jl. Siliwangi Jl. Jayaniti No.1 No 6A, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Salma+Elektronik/@-6.9178044,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684849f9ee4c1d:0xfa57fadd3b6fb6b8!8m2!3d-6.9174417!4d106.9365392!16s%2Fg%2F11fy4k2z57?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
429,kostan bu tika,0.9789217114448547,"[[1632.0, 144.0], [1757.0, 139.0], [1758.0, 161.0], [1633.0, 166.0]]",POINT (1695 152.5),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",,,,,,,,,,,
430,o wokr aak uru,0.6796873807907104,"[[1268.0, 227.0], [1414.0, 227.0], [1414.0, 271.0], [1268.0, 271.0]]",POINT (1341 249),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",,,,,,,,,,,
431,anak daera,0.9644429087638855,"[[650.0, 289.0], [712.0, 289.0], [712.0, 303.0], [650.0, 303.0]]",POINT (681 296),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",-6.9176381,106.9356129,Sekertariat Forum Anak Daerah Kabupaten Sukabumi,Asosiasi/organisasi,Telepon: (0266) 227440 ,"Alamat: 3WJP+W6X, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,setahun lalu,5 bintang,"https://www.google.com/maps/place/Sekertariat+Forum+Anak+Daerah+Kabupaten+Sukabumi/@-6.9178044,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684964c3dc6173:0xf4c9d6a97fe874b5!8m2!3d-6.9176381!4d106.9356129!16s%2Fg%2F11r3txqdd9?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
432,kisei frozen food,0.9435064792633057,"[[1731.0, 366.0], [1876.0, 373.0], [1875.0, 399.0], [1730.0, 392.0]]",POINT (1803 382.5),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",-6.9176885,106.9369482,Kisei Frozen Food,Toko makanan beku,,"Alamat: 3WMP+2QP, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Kisei+Frozen+Food/@-6.9178044,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849ee06739fdd:0x4004a91097f9a075!8m2!3d-6.9176885!4d106.9369482!16s%2Fg%2F11rtd4pmhc?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
433,ruko grey,0.9716520309448242,"[[108.0, 377.0], [200.0, 377.0], [200.0, 399.0], [108.0, 399.0]]",POINT (154 388),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",-6.9177454,106.9347653,Ruko Grey,Rumah wisata,Telepon: 0852-8178-5458 ,"Alamat: Jl. Rumah Sakit Belakang No.51, RT.3/RW.7, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,sebulan lalu,5 bintang,"https://www.google.com/maps/place/Ruko+Grey/@-6.9177456,106.9344435,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68492e547ae4c1:0x99ad20a93572a23a!8m2!3d-6.9177454!4d106.9347653!16s%2Fg%2F11qh233jz1?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
434,bc.dekils,0.9599916934967041,"[[1200.0, 389.0], [1266.0, 389.0], [1266.0, 409.0], [1200.0, 409.0]]",POINT (1233 399),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",-6.9177602,106.9361892,BC.DEKILS,Layanan Transportasi,,"Alamat: Jl. Siliwangi No.82, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/BC.DEKILS/@-6.9178044,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849002b3e3c71:0x9da87fbe2dc6bc2a!8m2!3d-6.9177602!4d106.9361892!16s%2Fg%2F11w4m6dyhc?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
435,apotek 2 bintang,0.9721424579620361,"[[120.0, 419.0], [256.0, 419.0], [256.0, 441.0], [120.0, 441.0]]",POINT (188 430),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",,,,,,,,,,,
436,masjid al-hu,0.9593505859375,"[[1832.0, 435.0], [1916.0, 435.0], [1916.0, 454.0], [1832.0, 454.0]]",POINT (1874 444.5),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",-6.9178211,106.9372229,Masjid Al-Huda,Masjid,,"Alamat: 3WJP+VVH, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",,,4 tahun lalu,5 bintang,"https://www.google.com/maps/place/Masjid+Al-Huda/@-6.9178211,106.936901,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684849f4885a0f:0x6871aa7c3bd978a9!8m2!3d-6.9178211!4d106.9372229!16s%2Fg%2F11d_z88n4x?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
437,food and coffee,0.9999534487724304,"[[1290.0, 526.0], [1398.0, 526.0], [1398.0, 546.0], [1290.0, 546.0]]",POINT (1344 536),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",-6.917929,106.9363208,Kaisha palace Food and coffee,Kafe seni,Telepon: 0857-9849-6959 ,"Alamat: Jl. Siliwangi No.80, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111 ",,Sebaiknya di musim ujan sediakan payung untuk turun ke area bawah atau mau naik ketika mau pulang. …,1 hari lalu,4 bintang,"https://www.google.com/maps/place/Kaisha+palace+Food+and+coffee/@-6.9178044,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684998c3b208a7:0xde79b254eac2e0fe!8m2!3d-6.917929!4d106.9363208!16s%2Fg%2F11p55rk93j?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
438,(4) mister penyet 2,0.9111323356628418,"[[96.0, 554.0], [224.0, 554.0], [224.0, 576.0], [96.0, 576.0]]",POINT (160 565),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",,,,,,,,,,,
439,kota sukabun,0.9551579356193542,"[[126.0, 616.0], [212.0, 616.0], [212.0, 636.0], [126.0, 636.0]]",POINT (169 626),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",-6.9180504,106.9349292,Kantor gempita kota sukabumi,Kantor Perusahaan,,"Alamat: 3WJM+QXF, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,"Alhamdulillah pelayanan mudah dan cepat asal syarat komplit

Buat yang sakit dan tidak mampu …",seminggu lalu,5 bintang,"https://www.google.com/maps/place/Kantor+gempita+kota+sukabumi/@-6.9180505,106.9346074,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849659d9af72f:0xf4422c807b3a2a08!8m2!3d-6.9180504!4d106.9349292!16s%2Fg%2F11kvm_ss2v?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
440,o yakima photo,0.9175025820732117,"[[1297.0, 623.0], [1414.0, 630.0], [1413.0, 652.0], [1296.0, 645.0]]",POINT (1355 637.5),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",-6.9180814,106.9364349,Yakima Photo,Studio Fotografi,,"Alamat: Jl. Siliwangi No.76, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,2 tahun lalu,5 bintang,"https://www.google.com/maps/place/Yakima+Photo/@-6.9178044,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684849fc8031e3:0x3909c4092a6f2bea!8m2!3d-6.9180814!4d106.9364349!16s%2Fg%2F11d_75r7r5?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
441,o kantor pertamina,0.9752655029296875,"[[1292.0, 660.0], [1432.0, 656.0], [1432.0, 678.0], [1292.0, 682.0]]",POINT (1362 669),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",-6.9181247,106.9363666,Kantor Pertamina Sales Area Sukabumi,Kantor Perusahaan,,"Alamat: Jl. Siliwangi No.78, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,sebulan lalu,5 bintang,"https://www.google.com/maps/place/Kantor+Pertamina+Sales+Area+Sukabumi/@-6.9178044,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849f5fd5da64f:0xe5344314cca56f5d!8m2!3d-6.9181247!4d106.9363666!16s%2Fg%2F11nfzvdqn8?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
443,1 kota sukabum,0.9728091359138489,"[[418.0, 705.0], [526.0, 708.0], [526.0, 730.0], [418.0, 727.0]]",POINT (472 717.5),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",-6.9180897,106.9351663,SMK Muhammadiyah 1 Kota Sukabumi,Sekolah Menengah Kejuruan,Telepon: (0266) 2211525 ,"Alamat: Jl. Syamsudin. SH No.59, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,6 bulan lalu,5 bintang,"https://www.google.com/maps/place/SMK+Muhammadiyah+1+Kota+Sukabumi/@-6.9181729,106.9348304,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68483621d24b85:0xe9c2d5c09a4cb8df!8m2!3d-6.9180897!4d106.9351663!16s%2Fg%2F1hm2kn929?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
444,kedai kang akung,0.9596183896064758,"[[80.0, 729.0], [228.0, 734.0], [228.0, 760.0], [80.0, 755.0]]",POINT (154 744.5),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",,,,,,,,,,,
445,starbucks siliwangi,0.9870818853378296,"[[1298.0, 755.0], [1422.0, 755.0], [1422.0, 775.0], [1298.0, 775.0]]",POINT (1360 765),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",-6.9182585,106.9363307,Starbucks Siliwangi Sukabumi,Kedai Kopi,,"Alamat: Jl. Siliwangi No.76, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: instagram.com ,,15 jam lalu,5 bintang,"https://www.google.com/maps/place/Starbucks+Siliwangi+Sukabumi/@-6.9178044,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849a100887d59:0x794fe2e192912370!8m2!3d-6.9182585!4d106.9363307!16s%2Fg%2F11rqsmf77h?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
446,o rumah irda oktaviani,0.960758626461029,"[[1562.0, 751.0], [1726.0, 751.0], [1726.0, 777.0], [1562.0, 777.0]]",POINT (1644 764),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",,,,,,,,,,,
447,kecamatan cikole,0.9746667146682739,"[[326.0, 787.0], [442.0, 787.0], [442.0, 801.0], [326.0, 801.0]]",POINT (384 794),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",,,,,,,,,,,
448,bakni,0.7378221154212952,"[[170.0, 803.0], [210.0, 803.0], [210.0, 839.0], [170.0, 839.0]]",POINT (190 821),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",-6.9183287,106.9347281,MBK Mie Bakar Kojo - Sukabumi,Restoran Mie,Telepon: 0858-6004-5745 ,"Alamat: Jl. Syamsudin. SH No.51, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,1 jam lalu,5 bintang,"https://www.google.com/maps/place/MBK+Mie+Bakar+Kojo+-+Sukabumi/@-6.9183287,106.9344062,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68498e8d40f0ab:0x128017def336767e!8m2!3d-6.9183287!4d106.9347281!16s%2Fg%2F11j53cnh38?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
449,bc dtd #moalmundur,0.9819868803024292,"[[804.0, 799.0], [948.0, 799.0], [948.0, 819.0], [804.0, 819.0]]",POINT (876 809),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",,,,,,,,,,,
450,vangi,0.988282322883606,"[[1097.0, 828.0], [1121.0, 831.0], [1113.0, 890.0], [1089.0, 887.0]]",POINT (1105 859),"https://www.google.com/maps/@-6.9178044,106.9358963,20z?",,,,,,,,,,,
451,o bounty laundry,0.9596120119094849,"[[1162.0, 48.0], [1290.0, 48.0], [1290.0, 68.0], [1162.0, 68.0]]",POINT (1226 58),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",,,,,,,,,,,
452,rawon tombo luwe,0.9871219396591187,"[[826.0, 66.0], [988.0, 66.0], [988.0, 92.0], [826.0, 92.0]]",POINT (907 79),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",,,,,,,,,,,
453,mara cafe o,0.981589138507843,"[[741.0, 321.0], [849.0, 314.0], [851.0, 342.0], [743.0, 349.0]]",POINT (796 331.5),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",-6.916477,106.93573,MARA cafe,Kedai Kopi,,"Alamat: Jl. Siliwangi No.75, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,"Tempat nya luas banget, semi outdor gitu. Non ac tapi ngga gerah sii, ada game board nya juga banyak komik juga. Musik nya so so, internet nya oke",sebulan lalu,5 bintang,"https://www.google.com/maps/place/MARA+cafe/@-6.9166128,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68490074f8ec5f:0xe717175bc25d3cb9!8m2!3d-6.916477!4d106.93573!16s%2Fg%2F11vwhnq_q9?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
454,the bountie hotels,0.9984902143478394,"[[1224.0, 375.0], [1346.0, 375.0], [1346.0, 395.0], [1224.0, 395.0]]",POINT (1285 385),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",-6.9165743,106.9362275,The Bountie Hotels and Convention Center Sukabumi,,Telepon: (0266) 221900 ,"Alamat: Jl. Siliwangi No.90, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",Situs Web: thebountiehotels.com ,,,,"https://www.google.com/maps/place/The+Bountie+Hotels+and+Convention+Center+Sukabumi/@-6.9166128,106.9358963,132m/data=!3m1!1e3!4m9!3m8!1s0x2e68484a0c01f2cf:0xfca12aae7c401407!5m2!4m1!1i2!8m2!3d-6.9165743!4d106.9362275!16s%2Fg%2F1q5bkj5yk?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
456,nit,0.810394287109375,"[[1588.0, 403.0], [1610.0, 403.0], [1610.0, 417.0], [1588.0, 417.0]]",POINT (1599 410),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",-6.9165277,106.9367464,Jln Siliwangi,Dapur Umum,,"Alamat: Gg. Jayaniti II, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Jln+Siliwangi/@-6.9166128,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b62a0247f5:0xe862a56eb4b1c377!8m2!3d-6.9165277!4d106.9367464!16s%2Fg%2F11sj7g3c2x?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
457,frances,0.9302762746810913,"[[1186.0, 464.0], [1270.0, 464.0], [1270.0, 492.0], [1186.0, 492.0]]",POINT (1228 478),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",-6.9166745,106.9362147,Frances,Toko Kue,Telepon: 0899-1171-717 ,"Alamat: Jl. Siliwangi, Cikole, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43113 ",,Saya mau pesen udh nunggu 20 menit belum ada pelayan yang samperin saya,4 bulan lalu,3 bintang,"https://www.google.com/maps/place/Frances/@-6.9166128,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68484a067ece09:0xe2b72a4861ee82a2!8m2!3d-6.9166745!4d106.9362147!16s%2Fg%2F11f_j2062v?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
458,o m. plasdone orine,0.6995254755020142,"[[1520.0, 478.0], [1692.0, 478.0], [1692.0, 520.0], [1520.0, 520.0]]",POINT (1606 499),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",-6.9166971,106.9366674,Mr. Plasdone Car Charter & Taxi Online,Layanan Transportasi,Telepon: 0856-5955-1550 ,"Alamat: no. 90-B, Jl. Siliwangi, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43156 ",,,,,"https://www.google.com/maps/place/Mr.+Plasdone+Car+Charter+%26+Taxi+Online/@-6.9166128,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849c68a011203:0xfcba56503422be3e!8m2!3d-6.9166971!4d106.9366674!16s%2Fg%2F11v0d5g_r5?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
459,dipo star finance o,0.9805677533149719,"[[1316.0, 508.0], [1456.0, 508.0], [1456.0, 530.0], [1316.0, 530.0]]",POINT (1386 519),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",-6.9167281,106.9365457,Dipo Star Finance,Jasa leasing,Telepon: (0266) 6252885 ,"Alamat: Komplek Ruko Bounty, Jl. Siliwangi No.90, Cikole, Sukabumi Regency, West Java 43113 ",Situs Web: dipostar.com ,,3 tahun lalu,5 bintang,"https://www.google.com/maps/place/Dipo+Star+Finance/@-6.9166128,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68484a06090657:0xc4606622a4b4dbcd!8m2!3d-6.9167281!4d106.9365457!16s%2Fg%2F11fy4k9bgl?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
460,o cgen la taba,0.6616540551185608,"[[1292.0, 534.0], [1430.0, 534.0], [1430.0, 576.0], [1292.0, 576.0]]",POINT (1361 555),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",-6.9167756,106.9363633,Agen La Tamba Cuka Apel,Apotek,,"Alamat: Jl. Siliwangi No.96, Cikole, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43113 ",,,5 tahun lalu,3 bintang,"https://www.google.com/maps/place/Agen+La+Tamba+Cuka+Apel/@-6.9166128,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68484a0468692b:0xc66a509bbfa72f48!8m2!3d-6.9167756!4d106.9363633!16s%2Fg%2F1pzpmvm38?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
461,jo,0.5745291709899902,"[[1100.0, 562.0], [1116.0, 562.0], [1116.0, 586.0], [1100.0, 586.0]]",POINT (1108 574),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",,,,,,,,,,,
462,<im yougurt,0.9678154587745667,"[[1144.0, 566.0], [1244.0, 566.0], [1244.0, 588.0], [1144.0, 588.0]]",POINT (1194 577),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",-6.916807,106.9362653,Kim Yougurt,Toko Makanan,,"Alamat: 3WMP+7GC, Unnamed Road, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,"Rasa enak, tapi porsi sangat berkurang dibanding dulu, biasanya dulu di atas topping dikasih yogurt nya lagi, skrg mah engga. Pelayannya juga buruk, saya datang ke kios tgl 26 Dec 2023 jam 14.00, yg jaga mas nya harus ditraining lagi biar lebih ramah",10 bulan lalu,1 bintang,"https://www.google.com/maps/place/Kim+Yougurt/@-6.9166128,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684999e92dc44f:0x7b105535a17acf3e!8m2!3d-6.916807!4d106.9362653!16s%2Fg%2F11h4lkn8sf?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
463,lou mien,0.9740718007087708,"[[1560.0, 562.0], [1652.0, 562.0], [1652.0, 590.0], [1560.0, 590.0]]",POINT (1606 576),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",-6.9168053,106.9367147,Lou Mien,Restoran China,,"Alamat: Komplek Ruko Bounty, Jl. Siliwangi No.90 Blok G&H, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,2 bulan lalu,4 bintang,"https://www.google.com/maps/place/Lou+Mien/@-6.9166128,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849946ec13ec3:0x2448e901a9fe08c5!8m2!3d-6.9168053!4d106.9367147!16s%2Fg%2F11svx9qlzr?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
464,i. siliwangi,0.9669284224510193,"[[1093.0, 575.0], [1121.0, 571.0], [1137.0, 679.0], [1109.0, 683.0]]",POINT (1115 627),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",,,,,,,,,,,
465,kapegepe,0.9975677132606506,"[[861.0, 589.0], [963.0, 597.0], [961.0, 625.0], [859.0, 617.0]]",POINT (911 607),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",-6.9168517,106.9358895,KaPeGePe,Restoran Indonesia,Telepon: 0857-0333-4322 ,"Alamat: Jl. Siliwangi No.73, RT.05/RW.03, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,2 bulan lalu,5 bintang,"https://www.google.com/maps/place/KaPeGePe/@-6.9166128,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68484a00625f43:0x7b4f96070930e1f4!8m2!3d-6.9168517!4d106.9358895!16s%2Fg%2F1pzxxm8r4?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
466,& training,0.9832141995429993,"[[940.0, 660.0], [1012.0, 660.0], [1012.0, 680.0], [940.0, 680.0]]",POINT (976 670),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",-6.9169208,106.9359837,Buniayu Adventure & Training,Hotel,,"Alamat: Jl. Siliwangi No.71, Cikole, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Buniayu+Adventure+%26+Training/@-6.9166128,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68484a07322065:0xe4cb407f6f5817cf!8m2!3d-6.9169208!4d106.9359837!16s%2Fg%2F11fr3m1763?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
467,ikmur p,0.9898884892463684,"[[1468.0, 672.0], [1514.0, 672.0], [1514.0, 686.0], [1468.0, 686.0]]",POINT (1491 679),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",-6.916946,106.9364813,Alam Makmur PD,Minimarket,Telepon: 0856-9886-898 ,"Alamat: JL. SIliwangi, No. 37/127, Cikole, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43113 ",,Baksonya isinya sabun rasa sabun smua,setahun lalu,1 bintang,"https://www.google.com/maps/place/Alam+Makmur+PD/@-6.9166128,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68484a0311561d:0xa4217422aef0d2e!8m2!3d-6.916946!4d106.9364813!16s%2Fg%2F1pzxs39rz?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
468,kos de suci0,0.9147686958312988,"[[1794.0, 743.0], [1897.0, 754.0], [1894.0, 776.0], [1791.0, 765.0]]",POINT (1844 759.5),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",-6.917043,106.9371377,kos de suci,Pusat Pendidikan,,"Alamat: 3WMP+5VJ, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/kos+de+suci/@-6.9166128,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68490375762a6f:0x67a3b4a210b6c635!8m2!3d-6.917043!4d106.9371377!16s%2Fg%2F11r6sty_vf?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
469,kazoku tei,0.9234858155250549,"[[1306.0, 763.0], [1416.0, 763.0], [1416.0, 797.0], [1306.0, 797.0]]",POINT (1361 780),"https://www.google.com/maps/@-6.9166128,106.9358963,20z?",-6.9170755,106.9363721,Kazoku Tei,Restoran Jepang,Telepon: (0266) 7162111 ,"Alamat: Jl. Siliwangi No.88, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,28 menit lalu,5 bintang,"https://www.google.com/maps/place/Kazoku+Tei/@-6.9166128,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849ca46e293d7:0xecdadc57baacbddf!8m2!3d-6.9170755!4d106.9363721!16s%2Fg%2F11cjhs136b?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
470,asrama,0.98851078748703,"[[1314.0, 14.0], [1370.0, 14.0], [1370.0, 28.0], [1314.0, 28.0]]",POINT (1342 21),"https://www.google.com/maps/@-6.9154211,106.9358963,20z?",,,,,,,,,,,
471,warung nasi abah,0.9834003448486328,"[[1608.0, 50.0], [1756.0, 52.0], [1756.0, 74.0], [1608.0, 72.0]]",POINT (1682 62),"https://www.google.com/maps/@-6.9154211,106.9358963,20z?",-6.9149294,106.9367843,Warung Nasi Abah,Restoran,Telepon: 0857-2127-6666 ,"Alamat: Jl. Perana No.9a, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,2 tahun lalu,5 bintang,"https://www.google.com/maps/place/Warung+Nasi+Abah/@-6.9154211,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684971c30dad45:0x388500cf32db284e!8m2!3d-6.9149294!4d106.9367843!16s%2Fg%2F11fp3sm546?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
472,aman bunut,0.9982026815414429,"[[74.0, 80.0], [178.0, 80.0], [178.0, 102.0], [74.0, 102.0]]",POINT (126 91),"https://www.google.com/maps/@-6.9154211,106.9358963,20z?",-6.9149661,106.934834,Taman Bunut,Taman Kota,,"Alamat: Jl. Rumah Sakit No.1, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,9 bulan lalu,1 bintang,"https://www.google.com/maps/place/Taman+Bunut/@-6.9149661,106.9345122,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684835a0f1d509:0x8539221cefce0692!8m2!3d-6.9149661!4d106.934834!16s%2Fg%2F11fy4lxn6g?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
